Mkt-RF,SP500,VIXCLS,DEXJPUS,NIKKEI225,T10Y3M,ads_index,open,high,low,close
-3.7,3455.06,33.6,106.14,23465.53,0.52,1.90403,124.02214116248972,125.90821646917398,117.75799841491876,118.1293487548828
-0.87,3426.96,30.75,106.34,23205.43,0.61,1.86497,117.33779505335046,120.8851913625731,108.36668655717178,118.2075424194336
-2.91,3331.84,31.46,105.97,23274.13,0.56,1.72759,111.3570458188284,116.28236067541624,110.11594816056396,110.25276184082033
2.07,3398.96,28.81,106.23,23032.54,0.59,1.69501,114.5917354305261,116.4289531002265,112.63724569245846,114.6503677368164
-1.64,3339.19,29.71,106.19,23235.47,0.56,1.66292,117.62117513333628,117.75798879771725,109.9400310352132,110.90750122070312
-0.06,3340.97,26.87,106.17,23406.49,0.56,1.63131,111.96295042596157,112.60793565332072,107.4969414302281,109.45143127441406
1.59,3383.54,25.85,105.68,23559.3,0.57,1.54047,112.10951879112672,113.29198404264775,110.23321066255376,112.73495483398438
0.57,3401.2,25.59,105.5,23454.89,0.57,1.51316,115.63737968721648,116.12600209023272,111.0247830098172,112.9108657836914
-0.39,3385.49,26.04,104.94,23475.53,0.57,1.48752,112.60792564728727,113.36040088988966,109.49051223696364,109.57846069335938
-0.85,3357.01,26.46,104.77,23319.37,0.6,1.46353,107.2232984937214,109.64686137376718,106.23627917794052,107.82918548583984
-0.88,3319.47,25.83,104.44,23360.3,0.6,1.44121,107.8878331063296,108.35690645985076,103.67590272605608,104.4088363647461
-1.08,3281.06,27.78,104.69,0.0,0.58,1.38122,102.16118144644769,107.6826165526558,100.75394642242368,107.57511901855467
1.02,3315.57,26.86,105.05,0.0,0.58,1.35976,110.11595279550887,110.29185717121204,106.67605411660864,109.2657470703125
-2.48,3236.92,28.58,105.34,23346.49,0.57,1.33708,109.08007410495745,109.55892199938548,104.34043056291156,104.6824722290039
0.25,3246.59,28.51,105.42,23087.82,0.57,1.31316,102.77682406175217,107.74122896347112,102.61069425092488,105.7574234008789
1.72,3298.46,26.38,105.59,23204.62,0.56,1.28801,105.96265328566808,109.88140699626726,105.2199451547901,109.72504425048828
1.66,3351.6,26.19,105.5,23511.62,0.56,1.20739,112.39292802813914,112.69587153431053,110.21366881465384,112.34406280517578
-0.42,3335.47,26.27,105.68,23539.1,0.57,1.18189,111.94340517747264,112.68610592600903,110.9857019043358,111.49386596679688
0.79,3363.0,26.37,105.58,23185.12,0.59,1.15745,111.20069699510596,114.59173795838451,111.03456715309426,113.17472839355467
0.79,3380.8,26.7,105.53,23185.12,0.59,1.13406,114.963072321643,115.04125369139074,113.19426170186908,114.13241577148438
-0.96,3348.44,27.63,105.36,23029.9,0.61,1.11036,110.32116490058152,112.7447352856776,109.66641267382154,110.44820404052734
1.93,3408.63,27.96,105.7,23312.14,0.68,1.04011,111.3179613981144,113.99561012626972,110.96615266527223,113.8490219116211
-1.28,3360.95,29.48,105.64,23433.73,0.66,1.02078,113.0672327336064,113.47768126085742,109.69574078748616,110.58503723144533
1.84,3419.45,28.06,105.97,23422.82,0.71,1.00395,112.01181770958829,112.92065580204172,111.53296232080994,112.46134948730467
0.8,3446.83,26.36,105.98,23647.07,0.69,0.989632,113.6047082129897,113.75129642442177,111.98247826317096,112.35383605957033
0.92,3477.13,25.0,105.72,23619.69,0.69,0.977807,112.65678812412168,114.33765050394312,112.304979372262,114.30833435058594
1.53,3534.22,25.07,0.0,23558.69,0.0,0.953286,117.32800579575408,122.33150174895098,116.56575606096324,121.56925201416016
-0.41,3511.93,26.07,105.55,23601.78,0.63,0.943445,122.41945416428474,122.53672622565988,116.9273430994752,118.34434509277344
-0.65,3488.67,26.4,105.08,23626.73,0.61,0.9321,118.24664071199454,120.2304467971293,116.89804534498252,118.43231964111328
-0.08,3483.34,26.97,105.38,23507.23,0.63,0.919248,116.01852613913756,118.4420895335276,115.461496794349,117.96324157714844
-0.06,3483.81,27.41,105.41,23410.63,0.65,0.904883,118.52025142196236,118.78411170048454,116.10645550642134,116.31167602539062
-1.53,3426.92,29.18,105.42,23671.13,0.67,0.852914,117.23028870061556,117.6798204269102,113.02814041266828,113.34085845947266
0.34,3443.12,29.35,105.56,23567.04,0.71,0.832959,113.55584094485712,116.27258770786828,112.9988117160792,114.8360366821289
-0.36,3435.56,28.65,104.58,23639.46,0.73,0.81172,114.01516360696326,116.0087441485983,113.80016853054371,114.21061706542967
0.67,3453.49,28.11,104.88,23474.27,0.78,0.789188,114.77740209285756,115.35398041851997,111.9824812876676,113.1160888671875
0.38,3465.39,27.55,104.78,23516.59,0.75,0.765354,113.74153562031373,113.89789838626122,111.67954824305,112.42225646972656
-1.85,3400.97,32.46,104.86,23494.34,0.7,0.687025,111.4156865639878,113.89788935825214,110.31139512042851,112.43202209472656
-0.23,3390.68,33.35,104.44,23485.8,0.69,0.660045,112.86199690079812,114.61126594155937,111.93361734749038,113.94673919677734
-3.41,3271.03,40.28,104.33,23418.51,0.69,0.632792,112.43200717834408,112.80335748508696,108.5718860897114,108.66960906982422
1.13,3310.11,37.59,104.69,23331.94,0.76,0.605256,109.8130077174856,114.2692418979088,109.64687042471348,112.69587707519533
-1.45,3269.96,38.02,104.54,22977.13,0.79,0.577425,108.53280141031544,109.441639341632,105.26880746812024,106.38286590576172
1.17,3310.24,37.13,104.8,23295.48,0.78,0.491822,106.62718135658405,108.16145540344829,104.87791225951948,106.29491424560548
1.93,3369.16,35.55,104.5,0.0,0.8,0.462233,107.16466827919167,108.95302059566636,106.2558303175334,107.92691802978516
2.25,3443.44,29.57,104.39,23695.23,0.68,0.432059,111.54271605345828,112.95971796988574,109.79344704238623,112.33428192138672
2.13,3510.45,27.58,103.67,24105.28,0.69,0.401287,115.2660230888966,116.89802759835412,114.2106043537943,116.32144927978516
0.01,3509.44,24.86,103.32,24325.23,0.73,0.369905,115.82709344773468,116.6885498741063,113.6832325781794,116.18930053710938
0.87,3550.5,25.75,105.58,24839.84,0.85,0.273586,117.96117118945948,119.4197761112856,113.60493175539996,113.8692398071289
-0.17,3545.53,24.8,105.36,24905.59,0.88,0.24286,113.11545456379768,115.1124667816567,111.7253671806715,113.52660369873048
0.88,3572.66,23.45,0.0,25349.6,0.0,0.213073,114.7209062021942,117.10949234547545,113.9867080806892,116.97244262695312
-0.94,3537.01,25.35,105.16,25520.88,0.78,0.184211,117.09969893244156,117.99052203070194,116.07181865810762,116.69833374023438
1.31,3585.15,23.1,104.61,25385.87,0.8,0.156264,116.92349941110704,117.14864931703292,115.38657832402592,116.7472915649414
1.22,3626.91,22.45,104.54,25906.93,0.82,0.0802359,116.41444400337282,118.44083037463533,115.66067060556556,117.76537322998048
-0.19,3609.53,22.71,104.2,26014.62,0.78,0.0607045,117.03117474207208,118.12757240768394,116.45360171295243,116.87454223632812
-0.93,3567.79,23.84,103.72,25728.14,0.79,0.0444699,116.11097160424102,117.29547686193766,115.51382327625323,115.5431900024414
0.59,3581.87,23.11,103.85,25634.34,0.79,0.0315257,115.1124624451435,116.55149183184632,114.34889766084784,116.14034271240234
-0.51,3557.54,23.7,103.81,25527.37,0.76,0.0218669,116.1403652753552,116.26762360791108,114.8188100097432,114.86775207519533
0.83,3577.59,22.66,104.42,0.0,0.78,0.00759574,114.71112029454832,115.14185226975395,111.3533870926994,111.45127868652344
1.56,3635.41,21.64,104.61,26165.59,0.79,0.00110044,111.51000659775754,113.4091271958811,110.2178108230182,112.7434539794922
0.03,3629.65,21.25,104.39,26296.86,0.79,-0.00709693,113.11545219593044,114.29016611933338,112.74345372755528,113.58533477783205
0.43,3638.35,20.84,0.0,26644.71,0.75,-0.0286114,114.11396959095988,115.01458418604962,113.77134528507246,114.133544921875
-0.53,3621.63,20.57,104.38,26433.62,0.76,-0.0651157,114.5055471199646,118.42127067044696,114.34891459299332,116.5417251586914
0.98,3662.45,20.77,104.4,26787.54,0.83,-0.0663425,118.46042097369958,120.86858990186371,117.4814901507719,120.13439178466795
0.11,3669.01,21.17,104.52,26800.98,0.86,-0.0612083,119.4491370146879,120.77069961480184,118.34294786157244,120.48680877685548
0.18,3666.72,21.28,103.77,26809.37,0.84,-0.0497111,120.91752851845204,121.172052616387,119.63513156690344,120.3497543334961
1.02,3699.12,20.79,104.16,26751.24,0.88,-0.0318463,120.01691781354978,120.2714419196158,118.95967072864435,119.6742935180664
0.03,3691.96,21.3,104.01,26547.44,0.86,0.0546391,119.73302221274888,121.94540788341746,119.67428875547466,121.14268493652344
0.47,3702.25,20.68,104.14,26467.08,0.83,0.0872735,121.74961548435792,122.3467638168771,120.49657789784894,121.7593994140625
-1.03,3672.82,22.27,104.28,26817.94,0.87,0.120933,121.90624723158663,123.2963271283884,118.45062281871864,119.21418762207033
0.24,3668.1,22.52,104.3,26756.24,0.84,0.155629,117.9611642515687,121.26016381603178,117.61853995701604,120.6434326171875
-0.2,3663.46,23.31,103.88,26652.52,0.82,0.191378,119.85051557922426,120.17356458269894,118.01012809618884,119.83094024658205
-0.28,3647.49,24.72,104.06,26732.44,0.81,0.301308,120.01691055234376,120.7511086276664,118.9792463291888,119.21418762207033
1.28,3694.62,22.89,103.69,26687.84,0.84,0.333874,121.72026040952544,125.2052593744896,121.51468582370744,125.18567657470705
0.17,3701.17,22.5,103.59,26757.4,0.83,0.363795,124.72557538304136,125.66534057538024,123.89347823766144,125.1171417236328
0.79,3722.48,21.93,103.13,26806.67,0.86,0.391084,126.1841788707905,126.8498596071161,125.34229775376936,125.98839569091795
-0.12,3709.41,21.57,103.35,26763.39,0.87,0.415751,126.24293814880431,126.37998788025688,123.462770449373,123.99139404296876
-0.23,3694.92,25.16,103.44,26714.42,0.86,0.475361,122.38592288590873,125.60660604983384,120.84900185934498,125.52828979492188
0.06,3687.26,24.23,103.62,26436.39,0.84,0.492124,128.83704870803075,131.5780572019824,126.91833828107622,129.1013641357422
0.1,3690.01,23.31,103.52,26524.79,0.87,0.507554,129.3755198338257,129.6398204393442,128.0245903230824,128.2008056640625
0.21,3703.06,21.53,0.0,26668.35,0.85,0.521657,128.5532150397717,130.6481266022059,128.3378490432999,129.18951416015625
0.46,3735.36,21.7,103.84,26854.03,0.83,0.56812,131.16697823422157,134.4463883260251,130.69708057010735,133.81008911132812
-0.4,3727.04,23.08,103.5,27568.15,0.84,0.582111,135.1413888027927,135.86578797528998,131.50954926134972,132.02838134765625
0.27,3732.04,22.77,103.31,27444.17,0.85,0.598031,132.72346110552937,133.1248263833445,130.58938384925207,130.90264892578125
0.39,3756.07,22.75,103.19,0.0,0.84,0.615885,131.25506154657833,131.90115954857782,128.9447839426746,129.89434814453125
-1.41,3700.65,26.97,103.19,27258.38,0.84,0.676484,130.70683169151226,130.79493186986096,124.08925804575722,126.68342590332033
0.86,3726.86,25.34,102.7,27158.63,0.87,0.687417,126.17438170687768,128.96434027367704,125.72406699682992,128.2497100830078
0.79,3748.14,25.07,103.25,27055.94,0.95,0.69746,125.02902988687104,128.28887090220906,123.7172588684484,123.93262481689452
1.76,3803.79,22.37,103.84,27490.13,0.99,0.70662,125.655575546271,128.8566838895325,125.16611007825614,128.16163635253906
0.51,3824.68,21.56,103.89,28139.03,1.05,0.714899,129.63980583280286,129.8356039534537,127.48616094133838,129.267822265625
-0.52,3799.61,24.08,104.16,0.0,1.07,0.728552,126.46806371567936,127.4274116510408,125.7925991203186,126.26248168945312
0.38,3801.19,23.33,104.09,28164.34,1.06,0.721477,125.792621451606,126.95755161999747,124.1871753628674,126.0863037109375
0.07,3809.84,22.21,103.91,28456.59,1.01,0.707599,126.04715062512535,128.6804774143393,125.78285000905456,128.1322784423828
-0.11,3795.54,23.25,103.66,28698.26,1.06,0.686912,128.04414829288754,128.23993146032916,126.04712114800763,126.1939697265625
-0.86,3768.25,24.34,103.8,28519.18,1.02,0.659408,126.06671153328732,127.47637432338496,124.32421584477753,124.46126556396484
0.92,3798.91,23.24,103.86,28633.46,1.01,0.480839,125.08777685176938,125.99819026624152,124.26547856194196,125.13672637939452
1.26,3851.85,21.58,0.0,28523.26,1.02,0.418907,125.94926776298298,129.69857533660218,125.84158475402204,129.24826049804688
-0.04,3853.07,21.32,103.57,28756.86,1.03,0.350009,130.98092717043906,136.7272454469622,130.77534515648574,133.98623657226562
-0.07,3841.47,21.91,103.76,28631.45,1.02,0.274119,133.40869760682756,136.90348797839317,132.17525008955127,136.13992309570312
0.29,3855.36,23.19,103.78,28822.29,0.96,0.00628141,140.05566208553128,142.03309190472595,133.66322906175017,139.9088134765625
-0.32,3849.62,23.02,103.69,28546.18,0.98,-0.0937086,140.57446973764124,141.25971831448447,138.3914432850782,140.14373779296875
-2.53,3750.77,37.21,104.09,28635.21,0.96,-0.198768,140.40805563839183,141.25973570193491,137.45169499478865,139.06692504882812
0.92,3787.38,30.21,104.31,28197.42,1.0,-0.308939,136.58043942469348,138.9983998731777,133.81984719613752,134.20162963867188
-1.84,3714.24,33.09,104.64,27663.39,1.05,-0.424265,132.9682069364548,133.85903778107772,127.4666191896364,129.17974853515625
1.73,3773.86,30.24,104.97,28091.05,1.02,-0.801493,130.93198409532295,132.5276459524572,128.17139228879358,131.3137664794922
1.48,3826.31,25.56,105.09,28362.17,1.05,-0.919834,132.8702579128794,133.4380395035963,131.77386032379675,132.14585876464844
0.16,3830.17,22.91,105.05,28646.5,1.11,-1.02563,132.89964253804004,132.90944140609602,130.7949472532494,131.1179962158203
1.23,3871.74,21.77,105.43,28341.95,1.11,-1.11893,133.42828445731044,134.5050994833151,131.75430604840943,134.4953155517578
0.57,3886.83,20.87,105.44,28779.19,1.16,-1.19976,134.6570568311195,134.7256765989642,133.19626509136188,134.07861328125
0.96,3915.59,21.24,105.19,29388.5,1.14,-1.36866,133.36295674576917,134.27473068581423,132.27471911646307,134.2257080078125
0.05,3911.23,21.63,104.62,29505.93,1.14,-1.4017,133.94136342408729,135.17666888424864,133.18647115356487,133.34332275390625
-0.08,3909.88,21.99,104.67,29562.93,1.1,-1.42328,133.80414508844888,134.30415551351106,131.76492413666713,132.7355194091797
0.19,3916.38,21.25,104.75,0.0,1.11,-1.43342,133.23549846065637,133.7158967613355,131.14727004256716,132.48060607910156
0.49,3934.83,19.97,104.94,29520.07,1.16,-1.43211,131.71587546883794,132.8727326424624,131.06881215497106,132.7158660888672
-0.14,3932.59,21.46,105.88,30467.75,1.26,-1.3246,132.83352133392685,133.3433151854333,130.18644690360924,130.57861328125
-0.21,3931.33,21.5,105.83,30292.19,1.25,-1.27821,128.6766689738336,129.6276520289241,126.93156944090092,128.2747039794922
-0.64,3913.97,22.49,105.69,30236.09,1.26,-1.2244,126.66686736837067,127.45118534704598,124.91196916774852,127.16687774658205
0.16,3906.71,22.05,105.58,30017.92,1.3,-1.16314,127.68647102351942,128.14725722374325,126.2747018108863,127.32371520996094
-1.13,3876.5,23.45,105.06,30156.03,1.34,-0.929829,125.50019568722928,127.17667554369352,123.1374506931655,123.52960968017578
-0.15,3881.37,23.11,105.21,0.0,1.33,-0.829351,121.33352400979162,124.22568237574217,116.06880725204752,123.39234924316406
1.15,3925.43,21.34,105.91,29671.7,1.35,-0.716695,122.49039171421278,123.09823102333088,119.83352567518826,122.89234924316406
-2.74,3829.34,28.89,106.22,30168.27,1.5,-0.591816,122.23548341505006,123.98058295573814,118.1766542083366,118.61782836914062
-0.28,3811.15,27.95,106.64,28966.01,1.4,-0.454666,120.18645573081852,122.40214750675231,118.82370913566088,118.88253784179688
2.63,3901.82,23.35,106.68,29663.5,1.4,0.0305125,121.32370904633405,125.42175462886928,120.3825320797942,125.28450012207033
-1.05,3870.29,24.1,106.75,29408.17,1.38,0.196335,125.89235865971284,126.19627831330006,122.55901858236324,122.66686248779295
-1.57,3819.72,26.67,106.92,29559.1,1.42,0.354202,122.36293758363873,123.24529342604308,119.45116704360954,119.66685485839844
-1.7,3768.47,28.57,107.58,28930.11,1.5,0.504177,119.3629214243476,121.17664809787269,116.29429213302808,117.7746810913086
1.85,3841.94,24.66,108.24,28864.32,1.52,0.646318,118.60803006273892,119.54920709292465,115.2648840415222,119.03939819335938
-0.67,3821.35,25.47,108.92,28743.25,1.54,1.02715,118.5590043307858,118.627631587057,113.93154510847152,114.07860565185548
1.79,3875.44,24.03,108.64,29027.94,1.5,1.14021,116.69627251836808,119.66686452799054,116.46098010131776,118.71588134765624
0.68,3898.81,22.56,108.58,29036.56,1.49,1.24655,119.3040966287043,119.77468135637952,117.108009633522,117.62762451171876
1.43,3939.34,21.91,108.44,29211.64,1.5,1.34621,120.13745495684248,120.79431699569886,118.8825521125166,119.5688247680664
0.1,3943.34,20.69,108.87,29717.83,1.6,1.43923,118.03938296468364,118.79428269458852,116.82369707712638,118.6570281982422
0.7,3968.94,20.03,109.11,29766.97,1.58,1.67534,119.02959582226944,121.56881176808436,118.0590007299482,121.55900573730467
-0.43,3962.71,19.79,109.01,29921.09,1.6,1.73521,123.23548834758591,124.7256909995738,122.27470668494551,123.10803985595705
0.33,3974.12,19.23,109.22,29914.33,1.61,1.78512,121.61784044387272,123.39235063226027,119.94136064888004,122.3139190673828
-1.88,3915.46,21.58,108.97,30216.75,1.7,1.8251,120.47077862361316,120.76489973398547,117.96097307306202,118.16685485839844
0.25,3913.1,20.95,108.85,29792.05,1.73,1.85515,117.54918882459216,119.04918976804623,117.33350104556833,117.63742065429688
0.55,3940.59,18.88,108.67,29174.15,1.66,1.89052,117.97076961621192,121.4413640323343,117.90214235995283,120.97077178955078
-1.17,3910.52,20.3,108.61,28995.92,1.62,1.89018,120.91194009717378,121.80409435131064,119.74526936195473,120.1374282836914
-1.0,3889.14,21.2,108.81,28405.52,1.6,1.88454,120.41195947752531,120.4903927722902,117.71587667842115,117.73548126220705
0.67,3909.52,19.81,109.13,28729.88,1.61,1.87361,117.1962609883834,119.27469827533044,116.66684750548715,118.22566986083984
1.55,3974.54,18.86,109.55,29176.7,1.65,1.85738,117.99037980507852,119.09822946851918,116.58841652075532,118.8335189819336
-0.49,3971.09,20.74,109.73,29384.52,1.7,1.77482,119.26489897145522,120.17666544123712,118.36293853333846,119.00999450683594
-0.02,3958.55,19.61,110.19,29432.7,1.71,1.73333,117.75508373746766,118.03939879798162,116.52959165584367,117.54920196533205
0.63,3972.89,19.4,110.61,29178.8,1.71,1.6845,119.26487677269525,121.09820792287584,118.7746799980272,119.75507354736328
1.27,4019.87,17.33,110.61,29388.87,1.67,1.62832,121.23548044235352,121.74528184121831,120.08841420524058,120.58841705322266
1.27,4077.91,17.91,110.08,30089.25,1.7,1.42346,121.44135887485886,123.68646113400114,120.65704099679871,123.43155670166016
0.01,4073.94,18.12,109.83,29696.63,1.65,1.37288,124.01980396427476,124.63744930709632,123.1864708090935,123.73548889160156
-0.12,4079.95,17.16,109.67,29730.79,1.66,1.32167,123.36293468827743,125.41195382503396,122.6864606767119,125.39234924316406
0.62,4097.17,16.95,109.25,29708.98,1.63,1.2698,126.42176422188258,127.83353353894172,126.00020211283832,127.80412292480467
0.65,4128.8,16.69,109.64,29768.06,1.65,1.21726,127.25509270442532,130.4315584050649,126.93156102017142,130.39234924316406
-0.05,4127.99,16.91,109.43,29538.73,1.67,1.0584,129.92180362817484,130.24533540986022,128.06885975824844,128.66690063476562
0.41,4141.59,16.65,109.19,29751.61,1.61,1.00896,129.84336779496294,132.01984340423024,129.34335734225726,131.79434204101562
-0.35,4124.66,16.99,108.93,29620.99,1.62,0.961746,132.29434051249822,132.35316174640155,129.0786500757258,129.44139099121094
1.04,4170.42,16.57,108.78,29642.69,1.54,0.916736,131.1962850571205,132.3531423802713,131.01980642161112,131.86294555664062
0.27,4185.47,16.25,108.78,29683.37,1.57,0.873913,131.66690237331596,132.02964332541077,130.66689641716775,131.52964782714844
-0.73,4163.26,17.29,108.09,29685.37,1.59,0.758963,130.8923484774527,132.81392657920685,130.72568335509754,132.19627380371094
-0.94,4134.94,18.68,108.07,29100.38,1.55,0.725838,132.37275381192376,132.8727491841843,129.22568363695984,130.5001983642578
1.11,4173.42,17.5,108.09,28508.55,1.54,0.695378,129.76492005941014,131.12766680199556,128.7257050562385,130.882568359375
-0.77,4134.98,18.71,108.17,29188.17,1.54,0.667572,130.43158891298853,131.5198266656105,128.833557138319,129.35316467285156
1.26,4180.17,17.33,107.94,29020.63,1.55,0.642407,129.5688238605955,132.4707805861146,129.5688238605955,131.6864776611328
0.43,4187.62,17.64,108.12,29126.23,1.55,0.579719,132.18648770693852,132.41197407494352,130.94138348777687,132.07864379882812
-0.03,4186.72,17.56,108.56,28991.89,1.62,0.55912,132.3629203564976,132.7550867302148,131.48057219496454,131.7550811767578
-0.06,4183.18,17.28,108.81,29053.97,1.62,0.538165,131.67665109750592,132.37273707798545,130.4707712582488,130.96096801757812
0.39,4211.47,17.61,108.94,0.0,1.64,0.516844,133.79431247470455,134.38255460398156,129.8531261116338,130.86293029785156
-0.83,4181.17,18.61,109.33,28812.63,1.64,0.495149,129.19628657891658,130.94138624905173,128.50021539703351,128.882568359375
0.17,4192.66,18.31,109.08,0.0,1.59,0.429923,129.45117887745488,131.4413918714721,129.2453045757564,129.94137573242188
-0.89,4164.66,19.48,109.34,0.0,1.59,0.410293,128.61785698986924,128.9119781034407,124.2158837170855,125.34333801269533
-0.05,4167.59,19.15,109.27,0.0,1.57,0.391948,126.66686404411398,127.89235617875056,125.4609839723254,125.58843994140624
0.48,4201.62,18.39,109.17,29331.37,1.56,0.374882,125.38254714119398,127.20607998444248,124.63744585002112,127.19628143310548
0.84,4232.6,16.69,108.52,29357.82,1.58,0.359088,128.5024108234575,128.9050435768304,127.1569799640438,127.87389373779295
-1.36,4188.43,19.66,108.7,29518.34,1.61,0.319055,127.08824891323096,127.21590638349238,124.53488971758276,124.5741729736328
-0.63,4152.1,21.84,108.53,28608.59,1.63,0.307851,121.28426610571138,124.00456578157852,120.56735985955432,123.65103149414062
-2.34,4063.04,27.59,109.53,28147.51,1.67,0.297672,121.18606178582225,122.4038126438038,120.05669262661908,120.5673599243164
1.02,4112.5,23.13,109.56,27448.01,1.64,0.288515,122.34491049699544,123.88674280812404,122.03065192060347,122.72791290283205
1.81,4173.85,18.81,109.37,28084.47,1.62,0.280377,123.98494622249484,125.59552235026104,123.59212113199968,125.16341400146484
-0.24,4163.29,19.72,109.17,27824.83,1.62,0.262047,124.54470538191156,124.652732456829,122.92430675066412,124.00457000732422
-0.69,4127.83,21.34,109.01,28406.84,1.62,0.25797,124.28938932912462,124.71167501474886,122.54132544201076,122.61006927490234
-0.34,4115.68,22.18,108.76,28044.45,1.67,0.254907,120.95037771757968,122.67879598692862,120.65575705058065,122.4529266357422
1.15,4159.12,20.67,108.79,28098.25,1.62,0.252858,122.9832477257085,125.42857245546702,122.85557526479742,125.0259246826172
-0.04,4155.86,20.15,108.94,28317.83,1.62,0.251821,125.5267617732247,125.70353266573647,122.96358757806128,123.1796417236328
0.99,4197.05,18.4,108.81,28364.61,1.59,0.255299,123.7492613941357,125.64463563591812,123.68051756122198,124.8197021484375
-0.3,4188.13,18.84,108.95,28553.98,1.54,0.259342,125.52676814553284,126.01780508745004,124.0536797973256,124.62327575683594
0.47,4195.99,17.36,109.1,28642.19,1.56,0.264915,124.6822000546417,125.10448569153596,124.15188733673853,124.5741729736328
0.28,4200.88,16.74,109.81,28549.01,1.59,0.272021,124.17154065358672,125.35000844040827,122.83593983251409,123.0323486328125
0.04,4204.11,16.76,109.83,29149.41,1.57,0.280661,123.31714245624411,123.54301931219162,122.31544562066551,122.3743667602539
0.03,4202.04,17.9,109.43,28814.34,1.6,0.331578,122.8359431763617,123.10109581323412,121.71639650065022,122.05029296875
0.12,4208.12,17.48,109.59,28946.14,1.57,0.346804,122.05028701491138,122.99306272254567,121.82441764868942,122.81629180908205
-0.53,4192.85,18.04,110.28,29058.11,1.61,0.361821,122.44310151701328,122.61004972849008,120.920907255275,121.32355499267578
0.89,4229.89,16.42,109.42,28941.52,1.54,0.376636,121.84403902807396,123.89654588376104,121.62798488615802,123.63138580322266
0.15,4226.52,16.42,109.25,29019.24,1.55,0.420608,123.90636505992524,124.05367538801298,122.59040977870762,123.6412124633789
0.19,4227.26,17.07,109.47,28963.56,1.51,0.43604,124.32866072380348,126.15529845026556,123.94565833531608,124.46614837646484
-0.3,4219.55,17.89,109.61,28860.8,1.47,0.451982,124.92771049133307,125.45802319100738,124.25008745966342,124.8491439819336
0.4,4239.18,16.1,109.49,28958.56,1.42,0.468442,124.74112765651684,125.8901423511062,123.6805096582645,123.8474578857422
0.37,4247.44,15.65,109.75,28948.73,1.44,0.485426,124.25992037868916,125.15359763854012,123.8376347215372,125.0652084350586
0.15,4255.15,16.39,109.98,29161.8,1.48,0.538977,125.52676536900522,128.19795922095778,124.79022121119324,128.1390380859375
-0.3,4246.59,17.02,110.12,29441.3,1.48,0.556903,127.6087457508686,128.25690827149606,127.0686103170124,127.31412506103516
-0.45,4223.7,18.15,109.88,29291.01,1.53,0.574776,128.03102610105492,128.54170097313926,126.15530481335828,127.81497192382812
0.01,4221.86,17.75,110.28,29018.33,1.48,0.592603,127.47121941281868,130.1718807775605,127.32390162008976,129.42550659179688
-1.22,4166.45,20.7,110.21,28964.08,1.4,0.610392,128.36493001701,129.15056517716798,127.90336111865064,128.11941528320312
1.35,4224.79,17.89,110.22,28010.93,1.45,0.661609,127.96225883187746,130.0344034052738,126.89181838484576,129.92637634277344
0.58,4246.44,16.66,110.75,28884.13,1.44,0.675334,129.75944818194557,131.67446005366085,129.25858854893792,131.5762481689453
0.01,4241.84,16.32,110.86,28874.89,1.45,0.687064,131.3700361125854,131.91017155748148,130.83971586303977,131.30128479003906
0.69,4266.49,15.97,110.91,28875.23,1.44,0.696803,132.0378141395482,132.22440772537118,130.5450804379939,131.0164794921875
0.32,4280.7,15.62,110.78,29066.18,1.48,0.704555,131.06557410836652,131.48785219976875,130.4272268970236,130.7218475341797
0.22,4290.61,15.76,110.5,29048.02,1.44,0.718039,131.0164768495994,132.82346156580672,130.95755571527098,132.3618927001953
0.0,4291.8,16.02,110.53,28812.61,1.45,0.722112,132.3815452908699,134.04122726174344,131.9396217742836,133.88409423828125
0.07,4297.5,15.83,111.05,28791.53,1.4,0.726331,133.72694227180884,134.94470055359525,133.432321640809,134.50277709960938
0.43,4319.94,15.48,111.56,28707.04,1.43,0.730696,134.1492580221349,134.8661568569306,133.32431711884405,134.80723571777344
0.56,4352.34,15.07,111.28,28783.28,1.39,0.733742,135.4259506920037,137.48828089950973,135.27864781362473,137.44900512695312
-0.28,4343.54,16.44,110.66,28643.21,1.32,0.728781,137.55701848691896,140.5817471776224,137.55701848691896,139.47203063964844
0.09,4358.13,16.2,110.62,28366.95,1.28,0.721275,140.96472290691122,142.29050836884426,140.10052129541927,141.97625732421875
-0.86,4320.82,19.0,109.82,28118.03,1.24,0.711127,139.03989889192843,141.47540073364272,138.14622170917238,140.6701202392578
1.25,4369.55,16.18,110.18,27940.42,1.31,0.698332,140.18891678896867,143.0368817840143,140.09070489878204,142.50657653808594
0.23,4384.63,16.17,110.36,28569.02,1.33,0.647593,143.58682841679666,143.6948554877153,141.41647180471452,141.90750122070312
-0.56,4369.21,17.12,110.36,28718.24,1.37,0.631312,141.4459233561035,144.81439272731757,141.05310584235949,143.02703857421875
-0.26,4374.3,16.33,110.03,28608.49,1.31,0.615932,145.44289518317586,146.88652262848754,145.03041735449298,146.4740447998047
-0.38,4360.03,17.01,110.05,28279.09,1.26,0.601448,146.56249076449657,147.3088502109542,144.45105492045423,145.8161163330078
-0.77,4327.16,18.45,110.13,28003.08,1.26,0.587854,145.79648008388622,147.0731447463913,143.2627661638624,143.76361083984375
-1.42,4258.49,22.5,109.45,27652.74,1.14,0.549865,141.17096667456832,141.48523271493633,139.12828236726492,139.894287109375
